C106_200_100.csv,obj,"(1005.9499999999999, 991.0099999999999)","(1092.16, 1060.2100000000005)","(1055.4299999999998, 1042.35)","(1427.56, 1278.4150000000002)","(1146.13, 1096.6700000000026)","(1014.0799999999999, 995.84)","(1033.1499999999999, 1030.78)","(1004.47, 980.64)","(971.92, 968.44)","(932.43, 912.3399999999999)","(1033.6599999999999, 1021.98)","(974.51, 966.79)","(951.4199999999998, 921.14)","(1743.3799897428994, 1562.0)","(986.51, 963.18)","(1122.04, 1058.790000000003)","(1053.12, 1031.2800000000002)","(959.12, 937.4000000000002)","(1194.0500000000002, 1144.78)","(1220.5500000000002, 1129.38)"
C106_200_100.csv,time,"(17.8541898727417, 20.84894299507141)","(13.662844181060791, 16.85288667678833)","(17.601210594177246, 22.40583372116089)","(4.85431432723999, 6.06520414352417)","(13.395193099975586, 18.903061628341675)","(19.840882301330566, 22.267992973327637)","(21.829509973526, 27.293163061141968)","(20.258928298950195, 24.912201166152954)","(20.332873106002808, 24.009031295776367)","(27.493744134902954, 28.780386209487915)","(20.45927119255066, 26.5825617313385)","(15.608530759811401, 18.395583152770996)","(22.413450956344604, 24.271571159362793)","(2.8362696170806885, 3.6105008125305176)","(20.44180703163147, 23.21043372154236)","(14.78482437133789, 16.308682203292847)","(16.142754554748535, 21.256985187530518)","(20.7452609539032, 22.70421862602234)","(14.207422494888306, 17.83335256576538)","(9.581517934799194, 12.712227821350098)"
C107_200_100.csv,obj,"(983.83, 975.8200000000055)","(908.06, 908.06)","(1162.0500000000002, 1086.1399999999999)","(972.0200000000001, 942.6299999999999)","(979.1100000000001, 971.2)","(1106.47, 1082.94)","(1024.4199999999998, 977.1200000000011)","(1121.1399999999999, 1071.74)","(1015.4100000000001, 970.92)","(1036.32, 1016.4099999999999)","(906.8700000000001, 906.8700000000001)","(1074.71, 1047.9799999999998)","(948.9200000000001, 929.770000000005)","(917.7900000000002, 913.22)","(1166.74, 1086.2800000000002)","(1185.38, 1130.1300000000006)","(1057.54, 1005.5600000000013)","(1022.0500000000001, 1017.51)","(983.9200000000001, 970.98)","(1074.2, 1042.92)"
C107_200_100.csv,time,"(18.19950795173645, 21.41438364982605)","(17.996582746505737, 19.263084173202515)","(16.13858985900879, 21.289302110671997)","(17.859623908996582, 20.625466108322144)","(18.84185290336609, 22.13837194442749)","(17.00208306312561, 40.206218004226685)","(17.186676025390625, 20.4376220703125)","(14.360723972320557, 16.902875423431396)","(22.142614364624023, 24.554690837860107)","(15.77909517288208, 18.90426731109619)","(18.18985676765442, 20.57445788383484)","(17.136054277420044, 21.64597773551941)","(21.593196868896484, 22.866788864135742)","(22.134464740753174, 23.96502447128296)","(13.089067935943604, 16.62843132019043)","(10.713576555252075, 13.86581540107727)","(13.843135118484497, 16.49969983100891)","(13.850592374801636, 15.822926759719849)","(16.954938650131226, 18.89652967453003)","(17.28234076499939, 23.07358717918396)"
C108_200_100.csv,obj,"(910.6800000000001, 905.9599999999999)","(912.8199999999999, 910.15)","(1104.2499999999998, 1084.4399999999998)","(1233.62, 1151.0000000000002)","(1015.8600000000001, 977.6700000000001)","(1231.21, 1123.3)","(1016.2099999999999, 997.68)","(970.75, 970.75)","(991.83, 969.78)","(934.86, 934.86)","(1017.01, 1003.4899999999999)","(980.74, 972.46)","(1063.76, 1046.06)","(987.3800000000001, 979.7)","(1032.21, 1004.7500000000001)","(915.8399999999999, 915.8399999999999)","(994.2000000000002, 989.9800000000001)","(1008.7099999999999, 989.1700000000001)","(1023.59, 971.3000000000002)","(994.6800000000001, 959.9800000000001)"
C108_200_100.csv,time,"(26.037697076797485, 27.525779247283936)","(18.53608727455139, 20.34900689125061)","(15.199863910675049, 18.945924997329712)","(14.706872463226318, 18.181982040405273)","(19.12787890434265, 22.888082265853882)","(12.883665561676025, 16.452702522277832)","(22.170652389526367, 25.18165922164917)","(18.23378586769104, 20.740607500076294)","(22.334641218185425, 25.913007497787476)","(25.572577238082886, 27.291722297668457)","(15.929278373718262, 19.652207612991333)","(20.220658540725708, 24.05359935760498)","(19.271759271621704, 24.99914312362671)","(16.99309778213501, 19.318564414978027)","(16.341612339019775, 19.851415157318115)","(29.198137521743774, 32.11441230773926)","(22.27067232131958, 24.565457105636597)","(21.971914768218994, 24.165833473205566)","(20.049171924591064, 22.568657398223877)","(22.14151167869568, 24.709494590759277)"
C109_200_100.csv,obj,"(837.9399999999999, 837.9399999999999)","(851.8199999999999, 851.8199999999999)","(922.25, 922.25)","(934.4100000000001, 912.9800000000001)","(944.23, 925.82)","(902.87, 902.87)","(989.66, 980.9700000000001)","(837.7800000000001, 837.7800000000001)","(832.82, 832.82)","(932.06, 932.06)","(902.41, 902.41)","(934.1300000000001, 934.1300000000001)","(910.6100000000001, 909.8)","(848.93, 848.93)","(843.5100000000001, 843.5100000000001)","(918.72, 918.72)","(910.41, 910.41)","(946.1700000000001, 946.1700000000001)","(843.3700000000001, 843.3700000000001)","(898.69, 898.69)"
C109_200_100.csv,time,"(27.113125324249268, 27.990824460983276)","(25.276254653930664, 26.173088788986206)","(27.154974222183228, 28.28608751296997)","(18.995020627975464, 20.204189777374268)","(17.15731382369995, 18.51821279525757)","(25.077188968658447, 26.77845859527588)","(23.941383361816406, 27.488757848739624)","(23.136300086975098, 24.001282453536987)","(23.846545457839966, 24.72361993789673)","(25.92861270904541, 27.7681941986084)","(30.030067205429077, 31.734935760498047)","(25.796191692352295, 27.862526893615723)","(21.761179208755493, 23.889634132385254)","(31.293145656585693, 32.21684169769287)","(24.731823205947876, 25.62630033493042)","(30.485227346420288, 32.27524781227112)","(26.17490577697754, 27.93219542503357)","(18.955623865127563, 20.306252479553223)","(23.87896490097046, 24.75537919998169)","(29.233705759048462, 31.11516237258911)"
C201_700_100.csv,obj,"(756.4599999999999, 705.2)","(591.5799999999999, 591.5799999999999)","(665.03, 655.3300000000031)","(629.97, 629.97)","(656.3600000000001, 647.5700000000018)","(626.6800000000001, 626.6800000000001)","(621.0299999999999, 621.0299999999999)","(631.43, 631.43)","(591.5799999999999, 591.5799999999999)","(614.93, 614.93)","(637.41, 637.41)","(652.5699999999999, 652.5699999999999)","(619.4599999999999, 619.4599999999999)","(614.9300000000001, 614.9300000000001)","(630.48, 630.48)","(635.49, 635.49)","(675.2, 650.7499999999999)","(683.9299999999998, 681.8499999999998)","(670.5899999999999, 641.2500000000009)","(591.5799999999998, 591.5799999999998)"
C201_700_100.csv,time,"(20.174208164215088, 33.737744092941284)","(37.66276025772095, 52.24780225753784)","(26.614967107772827, 42.3846161365509)","(35.71954560279846, 51.01400303840637)","(26.081185579299927, 44.63259410858154)","(35.351948976516724, 51.761013984680176)","(26.24413800239563, 37.8200044631958)","(29.826958894729614, 42.087708711624146)","(35.05777335166931, 49.6180145740509)","(27.20120859146118, 47.309568643569946)","(29.95477604866028, 40.966506004333496)","(26.132632732391357, 41.33720397949219)","(31.22024965286255, 46.800886392593384)","(25.963886499404907, 45.770965814590454)","(28.700724601745605, 44.03400373458862)","(25.14688730239868, 40.248064041137695)","(25.340051889419556, 44.49890613555908)","(28.56844162940979, 49.51708245277405)","(29.621810913085938, 44.796222448349)","(27.844712734222412, 42.40804100036621)"
