C106_200_100.csv,obj,"(831.3899999999999, 831.3899999999999)","(832.42, 832.42)","(829.01, 829.01)","(829.46, 829.46)","(833.29, 833.29)","(830.6099999999999, 830.6099999999999)","(969.19, 946.5)","(833.31, 833.31)","(917.68, 917.68)","(829.0099999999999, 829.0099999999999)","(829.4599999999998, 829.4599999999998)","(832.8399999999999, 832.8399999999999)","(833.29, 833.29)","(834.81, 834.81)","(829.01, 829.01)","(900.65, 900.65)","(832.5799999999999, 832.5799999999999)","(829.4599999999999, 829.4599999999999)","(830.45, 830.45)","(897.73, 897.73)"
C106_200_100.csv,time,"(83.32024478912354, 84.33999514579773)","(183.27065134048462, 184.50865364074707)","(176.81199288368225, 178.05696487426758)","(166.93354606628418, 168.05631351470947)","(193.00925850868225, 194.29174780845642)","(188.41986465454102, 189.6644184589386)","(51.966541051864624, 57.23162531852722)","(177.54111289978027, 178.9305739402771)","(59.118067502975464, 61.17117619514465)","(192.00015139579773, 193.22764945030212)","(208.10606145858765, 209.2238745689392)","(195.00548028945923, 196.07678198814392)","(154.22421407699585, 155.4078986644745)","(126.14776635169983, 127.26265144348145)","(290.4884147644043, 291.8772656917572)","(109.3466944694519, 113.10981440544128)","(144.95826148986816, 146.13335704803467)","(174.39680290222168, 175.50137639045715)","(162.80675077438354, 163.9121482372284)","(126.1159896850586, 129.0940477848053)"
C107_200_100.csv,obj,"(829.0099999999999, 829.0099999999999)","(829.01, 829.01)","(830.53, 830.53)","(829.01, 829.01)","(830.5300000000001, 830.5300000000001)","(829.0099999999999, 829.0099999999999)","(829.01, 829.01)","(829.0100000000001, 829.0100000000001)","(829.46, 829.46)","(829.01, 829.01)","(829.01, 829.01)","(829.01, 829.01)","(829.01, 829.01)","(830.53, 830.53)","(829.0099999999999, 829.0099999999999)","(829.4599999999999, 829.4599999999999)","(829.01, 829.01)","(829.46, 829.46)","(829.01, 829.01)","(830.53, 830.53)"
C107_200_100.csv,time,"(247.4949688911438, 248.8023853302002)","(321.5754511356354, 322.93235778808594)","(271.46292328834534, 272.9241256713867)","(394.7714695930481, 396.1721570491791)","(332.30442547798157, 333.8543314933777)","(350.90531754493713, 352.4482071399689)","(321.0276861190796, 322.3960964679718)","(285.9980511665344, 287.3985843658447)","(307.0406103134155, 308.55160570144653)","(266.70160841941833, 268.11313676834106)","(293.6354172229767, 294.9826066493988)","(272.6884768009186, 274.14208126068115)","(298.79007863998413, 300.09075713157654)","(314.035897731781, 315.43404841423035)","(332.23558831214905, 333.5651662349701)","(272.76809430122375, 274.231240272522)","(290.1749837398529, 291.55398869514465)","(329.8986620903015, 331.2847738265991)","(283.1287910938263, 284.382107257843)","(280.59754514694214, 281.8628191947937)"
C108_200_100.csv,obj,"(834.85, 834.85)","(829.01, 829.01)","(829.4599999999999, 829.4599999999999)","(830.2399999999999, 830.2399999999999)","(831.87, 831.87)","(829.4599999999999, 829.4599999999999)","(829.01, 829.01)","(829.4599999999999, 829.4599999999999)","(830.99, 830.99)","(834.6400000000001, 834.6400000000001)","(837.5600000000002, 837.5600000000002)","(829.3599999999999, 829.3599999999999)","(829.4599999999999, 829.4599999999999)","(836.95, 836.95)","(829.46, 829.46)","(829.46, 829.46)","(829.01, 829.01)","(834.64, 834.64)","(829.4599999999999, 829.4599999999999)","(829.46, 829.46)"
C108_200_100.csv,time,"(128.74751663208008, 130.06607842445374)","(254.85213589668274, 256.3544707298279)","(301.6864540576935, 303.0743992328644)","(225.74360418319702, 227.03220629692078)","(188.07667469978333, 189.48769307136536)","(234.73626828193665, 236.2564661502838)","(271.7028772830963, 273.16587233543396)","(292.1174759864807, 293.65095829963684)","(179.42730808258057, 180.92386865615845)","(191.33033967018127, 192.79551815986633)","(157.02629256248474, 158.41627311706543)","(253.0701723098755, 254.45644187927246)","(168.36740469932556, 169.65212869644165)","(113.03818345069885, 114.3581371307373)","(223.27245688438416, 224.5819263458252)","(249.49809551239014, 250.96085906028748)","(263.09189105033875, 264.58544754981995)","(210.66482615470886, 212.02145671844482)","(326.04558420181274, 327.4928979873657)","(300.63233041763306, 302.2173373699188)"
C109_200_100.csv,obj,"(837.46, 837.46)","(840.53, 840.53)","(901.0, 900.55)","(830.7, 830.7)","(831.8299999999999, 831.8299999999999)","(829.47, 829.47)","(834.5799999999999, 834.5799999999999)","(833.2300000000001, 833.2300000000001)","(832.7799999999999, 832.7799999999999)","(829.46, 829.46)","(836.61, 836.61)","(829.46, 829.46)","(831.1, 831.1)","(829.4599999999999, 829.4599999999999)","(835.97, 835.97)","(832.09, 832.09)","(829.8100000000001, 829.8100000000001)","(831.8200000000002, 831.8200000000002)","(830.86, 830.86)","(829.0099999999999, 829.0099999999999)"
C109_200_100.csv,time,"(66.68283557891846, 67.67690968513489)","(71.79478073120117, 72.75412487983704)","(55.315040588378906, 56.944069385528564)","(68.54522514343262, 69.51575827598572)","(130.9909312725067, 132.06772017478943)","(125.93372893333435, 126.99762606620789)","(94.25035333633423, 95.25193405151367)","(110.56314182281494, 111.65869450569153)","(127.79190635681152, 128.90228366851807)","(151.57026290893555, 152.6833918094635)","(104.26958537101746, 105.28069233894348)","(116.539466381073, 117.61065149307251)","(75.84953546524048, 76.82008814811707)","(109.08825945854187, 110.2103898525238)","(109.79605674743652, 110.86803960800171)","(82.17266798019409, 83.17349529266357)","(123.73500227928162, 124.82581186294556)","(109.22590565681458, 110.26921272277832)","(107.80878829956055, 108.85228705406189)","(115.50687432289124, 116.50742220878601)"
C201_700_100.csv,obj,"(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(603.8999999999999, 603.8999999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999998, 591.5799999999998)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.58, 591.58)","(591.58, 591.58)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999998, 591.5799999999998)","(591.5799999999999, 591.5799999999999)"
C201_700_100.csv,time,"(411.8135402202606, 427.5191295146942)","(487.03891134262085, 502.9441809654236)","(314.349490404129, 330.05282068252563)","(424.5821611881256, 440.2763147354126)","(445.81358647346497, 461.5568549633026)","(78.55214834213257, 93.18375444412231)","(476.9972267150879, 492.83120250701904)","(461.7052676677704, 477.6218719482422)","(541.3543634414673, 556.8570716381073)","(485.55101227760315, 501.2606358528137)","(414.73518466949463, 430.4892921447754)","(379.5196964740753, 395.81403255462646)","(516.4671657085419, 532.4516038894653)","(464.5786018371582, 480.799578666687)","(468.8559670448303, 484.79561161994934)","(336.55273842811584, 352.4166293144226)","(387.6461033821106, 403.4599189758301)","(346.67722511291504, 362.3970742225647)","(766.8415625095367, 782.8120045661926)","(257.4994933605194, 272.88534593582153)"
C202_700_100.csv,obj,"(614.55, 614.55)","(591.5799999999998, 591.5799999999998)","(609.47, 609.47)","(591.5799999999999, 591.5799999999999)","(613.3299999999999, 613.3299999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999998, 591.5799999999998)","(591.5799999999998, 591.5799999999998)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(611.52, 611.52)","(591.5799999999999, 591.5799999999999)","(591.5799999999999, 591.5799999999999)","(595.4099999999999, 595.4099999999999)","(591.5799999999999, 591.5799999999999)"
C202_700_100.csv,time,"(154.30203008651733, 213.54871940612793)","(683.0377171039581, 760.5611503124237)","(197.46061873435974, 254.4980742931366)","(770.4681401252747, 848.3705418109894)","(164.09266901016235, 230.16371774673462)","(648.79128241539, 717.0803201198578)","(988.7574188709259, 1081.496162891388)","(1604.841817855835, 1690.1601393222809)","(1437.471437215805, 1540.914180278778)","(677.4086973667145, 749.3044979572296)","(867.9247162342072, 946.3761579990387)","(1239.5870914459229, 1309.5051386356354)","(964.6661243438721, 1035.6997587680817)","(723.6653959751129, 793.8501417636871)","(967.9251368045807, 1075.848483800888)","(251.38766860961914, 324.1373863220215)","(1523.1721730232239, 1679.4817070960999)","(601.860965013504, 713.4055676460266)","(2008.7007901668549, 2219.370320558548)","(606.3466753959656, 713.8610060214996)"
C203_700_100.csv,obj,"(627.38, 627.38)","(597.8699999999999, 597.8699999999999)","(605.28, 605.28)","(610.1999999999998, 610.1999999999998)","(591.5799999999999, 591.5799999999999)","(628.22, 628.22)","(611.3599999999999, 611.3599999999999)","(594.0399999999998, 594.0399999999998)","(628.89, 628.89)","(591.1999999999999, 591.1999999999999)","(596.0, 596.0)","(591.2, 591.2)","(646.2599999999999, 638.3699999999999)","(595.5799999999999, 595.5799999999999)","(591.1999999999999, 591.1999999999999)","(591.1999999999998, 591.1999999999998)","(612.73, 612.73)","(594.93, 594.93)","(645.9899999999999, 631.7)","(595.41, 595.41)"
C203_700_100.csv,time,"(465.56100153923035, 509.10020327568054)","(1268.6594681739807, 1299.7778716087341)","(373.6075789928436, 565.4436342716217)","(459.75556659698486, 675.0304846763611)","(436.61839628219604, 472.65428948402405)","(302.43668699264526, 346.07543659210205)","(447.0976312160492, 557.6596698760986)","(630.8580913543701, 679.013925075531)","(246.10824370384216, 293.52295303344727)","(1076.477782011032, 1162.3387126922607)","(478.69427275657654, 517.0174286365509)","(690.4336376190186, 732.2769055366516)","(580.0031266212463, 794.2750291824341)","(2636.6100845336914, 2688.1262805461884)","(1619.578607082367, 1695.8944776058197)","(909.1507837772369, 958.7023410797119)","(406.35164523124695, 524.2828862667084)","(891.7253797054291, 941.7794542312622)","(499.97148537635803, 606.1519663333893)","(932.0959210395813, 982.0225911140442)"
C204_700_100.csv,obj,"(611.8099999999998, 611.8099999999998)","(645.63, 645.63)","(605.29, 605.29)","(614.3799999999999, 614.3799999999999)","(635.4999999999999, 635.4999999999999)","(596.5199999999999, 596.5199999999999)","(634.61, 634.61)","(639.9000000000001, 639.9000000000001)","(763.7199999999999, 733.1799999999998)","(601.79, 601.79)","(615.5, 615.5)","(613.23, 613.23)","(605.0600000000001, 605.0600000000001)","(597.9499999999999, 597.9499999999999)","(604.6399999999999, 604.6399999999999)","(646.25, 642.98)","(639.53, 639.53)","(608.0, 608.0)","(596.9, 596.9)","(640.28, 638.7)"
C204_700_100.csv,time,"(380.8593535423279, 395.3675026893616)","(602.8427295684814, 619.1071445941925)","(340.01209354400635, 352.4192941188812)","(473.8182349205017, 513.6104016304016)","(561.6369135379791, 577.4577753543854)","(1245.111871957779, 1259.6739218235016)","(595.6130030155182, 616.9847826957703)","(497.6018135547638, 513.3148009777069)","(599.2274663448334, 663.7598419189453)","(401.4882073402405, 415.46694707870483)","(365.904887676239, 387.85883712768555)","(428.3990354537964, 456.945463180542)","(432.2219018936157, 444.7003514766693)","(992.5434949398041, 1010.0767300128937)","(1042.696263551712, 1061.5398437976837)","(525.2632765769958, 541.9179975986481)","(537.8586268424988, 554.9523818492889)","(714.8138651847839, 729.2062380313873)","(722.6498625278473, 739.330638885498)","(377.0224015712738, 390.83648705482483)"
C205_700_100.csv,obj,"(594.3699999999999, 594.3699999999999)","(595.0899999999999, 595.0899999999999)","(591.18, 591.18)","(591.9099999999999, 591.9099999999999)","(593.2099999999999, 593.2099999999999)","(591.9099999999999, 591.9099999999999)","(592.2099999999999, 592.2099999999999)","(591.06, 591.06)","(593.8199999999999, 593.8199999999999)","(596.46, 596.46)","(591.29, 591.29)","(598.2199999999999, 598.2199999999999)","(600.8, 600.8)","(594.7299999999999, 594.7299999999999)","(594.38, 594.38)","(592.7199999999999, 592.7199999999999)","(593.6999999999998, 593.6999999999998)","(597.5799999999999, 597.5799999999999)","(597.68, 597.68)","(597.26, 597.26)"
C205_700_100.csv,time,"(756.0853316783905, 842.1046278476715)","(863.6430053710938, 951.9844841957092)","(745.8665895462036, 871.8589820861816)","(756.2547063827515, 849.6402244567871)","(777.2100954055786, 895.1715533733368)","(955.3375015258789, 1047.8166439533234)","(514.5566148757935, 580.9012696743011)","(960.6940281391144, 1124.676773071289)","(460.1841733455658, 547.7171330451965)","(564.1587479114532, 631.0369951725006)","(1024.0927395820618, 1119.4674253463745)","(368.4455587863922, 465.649049282074)","(337.6592891216278, 438.6696743965149)","(705.9782283306122, 874.7633187770844)","(775.4340023994446, 848.9443476200104)","(551.6088647842407, 639.6240890026093)","(470.22273230552673, 554.8396284580231)","(523.3028852939606, 587.5878455638885)","(750.6451234817505, 868.1429920196533)","(635.0458970069885, 718.3204877376556)"
C206_700_100.csv,obj,"(596.11, 596.11)","(592.31, 592.31)","(592.78, 592.78)","(593.77, 593.77)","(595.0, 595.0)","(600.1899999999999, 600.1899999999999)","(596.98, 596.98)","(593.55, 593.55)","(597.1599999999999, 597.1599999999999)","(596.43, 596.43)","(597.14, 597.14)","(589.9699999999998, 589.9699999999998)","(590.9399999999999, 590.9399999999999)","(594.67, 594.67)","(593.9099999999999, 593.9099999999999)","(588.9, 588.9)","(592.0999999999998, 592.0999999999998)","(590.8199999999999, 590.8199999999999)","(601.48, 601.48)","(593.6, 593.6)"
C206_700_100.csv,time,"(662.9859910011292, 821.7382888793945)","(1241.9028987884521, 1399.427536725998)","(1134.0300874710083, 1303.0612239837646)","(723.7179532051086, 895.7514934539795)","(702.9001841545105, 870.1751255989075)","(171.0485029220581, 398.2844567298889)","(1088.2810599803925, 1233.5318276882172)","(980.1500797271729, 1157.0409970283508)","(784.6464085578918, 975.5896060466766)","(933.0353856086731, 1119.095992565155)","(988.9450767040253, 1161.5787680149078)","(1515.7650191783905, 1705.1151378154755)","(1349.3527483940125, 1561.9796414375305)","(1387.9162454605103, 1774.5728242397308)","(1309.4749307632446, 1445.614512681961)","(1407.4970457553864, 1521.6225590705872)","(991.2511465549469, 1214.0840809345245)","(1406.0025436878204, 1751.665489435196)","(480.0671982765198, 628.2419502735138)","(1153.8637599945068, 1389.734026670456)"
C207_700_100.csv,obj,"(596.81, 596.81)","(601.0099999999999, 601.0099999999999)","(591.11, 591.11)","(598.31, 598.31)","(592.29, 592.29)","(591.1999999999998, 591.1999999999998)","(597.16, 597.16)","(595.73, 595.73)","(619.02, 619.02)","(609.3399999999999, 609.3399999999999)","(597.74, 597.74)","(601.98, 601.98)","(601.9999999999999, 601.9999999999999)","(597.56, 597.56)","(590.24, 590.24)","(595.25, 595.25)","(612.0899999999999, 612.0899999999999)","(595.88, 595.88)","(591.94, 591.94)","(598.9200000000001, 598.9200000000001)"
C207_700_100.csv,time,"(356.28418469429016, 1253.5846831798553)","(559.2774074077606, 1815.1977262496948)","(1083.029099702835, 2028.1089661121368)","(1140.5600516796112, 1958.3703212738037)","(757.2313461303711, 1506.1672825813293)","(949.5456907749176, 1656.1087865829468)","(919.102371931076, 1655.4341180324554)","(1730.452434539795, 2389.015833377838)","(251.58300614356995, 884.454904794693)","(210.87117624282837, 864.7723438739777)","(778.5351581573486, 1430.2266314029694)","(443.5709319114685, 1464.6260616779327)","(1180.5800950527191, 2341.4779031276703)","(536.6131370067596, 1529.5755686759949)","(1152.639975309372, 2263.7932908535004)","(714.415605545044, 1609.6024732589722)","(278.9389445781708, 1045.4506545066833)","(840.8904500007629, 2218.295233488083)","(1704.3428311347961, 2963.6262471675873)","(1076.6559166908264, 2361.970729827881)"
C208_700_100.csv,obj,"(596.7399999999999, 596.7399999999999)","(599.22, 599.22)","(597.0499999999998, 597.0499999999998)","(596.0899999999999, 596.0899999999999)","(591.93, 591.93)","(601.3, 601.3)","(594.06, 594.06)","(598.74, 598.74)","(593.6499999999999, 593.6499999999999)","(600.91, 600.91)","(592.9499999999999, 592.9499999999999)","(589.97, 589.97)","(593.7, 593.7)","(592.31, 592.31)","(614.2199999999999, 614.2199999999999)","(595.68, 595.68)","(589.84, 589.84)","(602.0600000000001, 602.0600000000001)","(598.1899999999999, 598.1899999999999)","(592.1899999999999, 592.1899999999999)"
C208_700_100.csv,time,"(826.0610473155975, 1304.9633767604828)","(784.3320348262787, 1317.5196623802185)","(935.2377741336823, 1415.800673007965)","(789.0555891990662, 1260.169634103775)","(795.2300224304199, 1264.4909331798553)","(378.63190031051636, 867.1308782100677)","(1038.0525469779968, 1546.6825692653656)","(563.8793151378632, 1058.8342454433441)","(1634.4176256656647, 2140.131203889847)","(622.9249567985535, 1094.3512518405914)","(856.710577249527, 1312.2674770355225)","(427.67139768600464, 886.860869884491)","(1016.1227152347565, 1471.3002841472626)","(1018.7032680511475, 1475.2403182983398)","(245.44891810417175, 1496.4862930774689)","(998.6968870162964, 1475.4833028316498)","(1186.6300036907196, 1636.403015613556)","(616.8321297168732, 1153.271808385849)","(798.0506370067596, 1292.6654722690582)","(851.6938512325287, 1337.2747564315796)"
R101_200_100.csv,obj,"(1646.8799999999997, 1646.8799999999997)","(1644.1000000000001, 1644.1000000000001)","(1646.51, 1646.51)","(1644.88, 1644.88)","(1644.3599999999997, 1644.3599999999997)","(1648.4600000000003, 1648.4600000000003)","(1653.1999999999998, 1653.1999999999998)","(1652.6100000000001, 1652.6100000000001)","(1644.3999999999999, 1644.3999999999999)","(1649.1100000000001, 1649.1100000000001)","(1643.94, 1643.94)","(1650.6000000000001, 1650.6000000000001)","(1656.22, 1656.22)","(1643.43, 1643.43)","(1655.3299999999997, 1655.3299999999997)","(1652.49, 1652.49)","(1654.11, 1654.11)","(1652.2599999999998, 1652.2599999999998)","(1655.45, 1655.45)","(1646.6699999999998, 1646.58)"
R101_200_100.csv,time,"(16.139469385147095, 16.91280961036682)","(14.6437509059906, 15.379116773605347)","(19.97174048423767, 20.772074699401855)","(16.644848346710205, 17.386680126190186)","(11.971907615661621, 12.425812005996704)","(28.459805011749268, 29.80426859855652)","(17.776288747787476, 19.01915955543518)","(15.74697732925415, 16.691117763519287)","(18.843839406967163, 19.90695023536682)","(25.20149850845337, 25.748974561691284)","(16.96834707260132, 17.843959093093872)","(19.34817671775818, 20.75114607810974)","(15.820161581039429, 16.76017117500305)","(17.87245798110962, 18.45060443878174)","(10.467596530914307, 11.838744640350342)","(11.277271032333374, 12.212178707122803)","(13.117723941802979, 13.92737865447998)","(21.04305863380432, 21.818849325180054)","(12.445886611938477, 13.133415699005127)","(17.05193281173706, 17.755653619766235)"
R102_200_100.csv,obj,"(1482.3899999999999, 1482.3899999999999)","(1477.2400000000002, 1477.2400000000002)","(1480.94, 1480.94)","(1477.6699999999998, 1477.6699999999998)","(1477.3300000000002, 1477.3300000000002)","(1478.1599999999999, 1478.1599999999999)","(1478.3799999999999, 1478.3799999999999)","(1477.1799999999998, 1477.1799999999998)","(1479.27, 1479.27)","(1483.88, 1483.88)","(1478.6399999999999, 1478.6399999999999)","(1479.62, 1479.62)","(1480.5900000000001, 1480.5900000000001)","(1476.0600000000004, 1476.0600000000004)","(1478.2, 1478.2)","(1481.3700000000001, 1481.3700000000001)","(1476.82, 1476.82)","(1481.62, 1481.62)","(1478.15, 1478.15)","(1478.4399999999998, 1478.4399999999998)"
R102_200_100.csv,time,"(45.891443967819214, 47.196391582489014)","(51.55831694602966, 53.09406137466431)","(43.484967947006226, 44.80479955673218)","(34.741355180740356, 35.538875579833984)","(30.66892409324646, 31.215807914733887)","(31.834211587905884, 32.79429316520691)","(39.72326064109802, 40.90539026260376)","(49.459370613098145, 50.375871658325195)","(42.61230444908142, 43.728102684020996)","(52.192933082580566, 53.70311760902405)","(38.23087692260742, 39.59508275985718)","(28.977412223815918, 29.721909284591675)","(34.10739493370056, 35.08639669418335)","(55.29655647277832, 56.15040850639343)","(53.8222439289093, 55.961671113967896)","(44.897993326187134, 46.4340398311615)","(54.9998414516449, 56.72973108291626)","(59.7821991443634, 61.519700050354004)","(57.600506067276, 59.89780521392822)","(62.68863081932068, 64.4969003200531)"
R103_200_100.csv,obj,"(1276.1100000000001, 1258.33)","(1253.15, 1243.69)","(1271.77, 1271.77)","(1247.5, 1247.5)","(1245.1999999999998, 1245.1999999999998)","(1244.58, 1244.58)","(1293.78, 1278.02)","(1280.64, 1264.6599999999999)","(1247.96, 1247.96)","(1268.08, 1247.89)","(1266.6200000000001, 1255.74)","(1243.1200000000001, 1243.1200000000001)","(1251.14, 1251.14)","(1302.61, 1267.6299999999999)","(1235.88, 1235.88)","(1240.3000000000002, 1240.3000000000002)","(1262.16, 1253.98)","(1252.7800000000002, 1252.7800000000002)","(1225.79, 1225.79)","(1262.47, 1255.3)"
